amount,transactionAmountLevel,taxHavenRiskLevel,transactionType,isFraud
23.4,LOW,NONE,DOMESTIC,0
333.79,LOW,NONE,DOMESTIC,0
66.39,LOW,NONE,DOMESTIC,0
45.96,LOW,NONE,INTERNATIONAL,0
121.15,LOW,NONE,DOMESTIC,0
171.77,LOW,NONE,DOMESTIC,0
92.2,LOW,NONE,DOMESTIC,0
487.05,LOW,NONE,DOMESTIC,0
120.47,LOW,NONE,DOMESTIC,0
826.24,MEDIUM,NONE,DOMESTIC,0
321.57,LOW,NONE,DOMESTIC,0
85.79,LOW,NONE,DOMESTIC,0
68.35,LOW,NONE,DOMESTIC,0
23.8,LOW,LOW,INTERNATIONAL,1
325.75,LOW,NONE,INTERNATIONAL,0
136.31,LOW,NONE,DOMESTIC,0
8.95,LOW,NONE,DOMESTIC,0
106.74,LOW,NONE,DOMESTIC,0
65.19,LOW,NONE,DOMESTIC,0
1846.03,HIGH,NONE,DOMESTIC,0
22.08,LOW,NONE,DOMESTIC,0
31.43,LOW,NONE,DOMESTIC,0
984.45,MEDIUM,HIGH,INTERNATIONAL,0
1373.69,HIGH,NONE,DOMESTIC,0
80.47,LOW,NONE,INTERNATIONAL,0
93.72,LOW,NONE,DOMESTIC,0
505.5,MEDIUM,NONE,DOMESTIC,0
9.51,LOW,NONE,INTERNATIONAL,1
17.83,LOW,NONE,DOMESTIC,0
150.6,LOW,NONE,DOMESTIC,0
1782.87,HIGH,NONE,INTERNATIONAL,0
122.17,LOW,NONE,DOMESTIC,0
252.12,LOW,NONE,DOMESTIC,0
1016.62,HIGH,NONE,DOMESTIC,0
3781.67,HIGH,NONE,DOMESTIC,0
100.98,LOW,NONE,DOMESTIC,0
215.06,LOW,NONE,DOMESTIC,0
2574.48,HIGH,NONE,INTERNATIONAL,0
28.18,LOW,NONE,DOMESTIC,0
880.83,MEDIUM,NONE,DOMESTIC,0
55.64,LOW,NONE,DOMESTIC,0
252.64,LOW,NONE,DOMESTIC,0
158.55,LOW,NONE,INTERNATIONAL,0
60.36,LOW,NONE,DOMESTIC,0
58.35,LOW,NONE,DOMESTIC,0
319.51,LOW,NONE,INTERNATIONAL,0
843.54,MEDIUM,NONE,INTERNATIONAL,0
184.65,LOW,NONE,INTERNATIONAL,0
241.84,LOW,NONE,DOMESTIC,0
475.66,LOW,NONE,DOMESTIC,0
59.26,LOW,LOW,DOMESTIC,0
597.18,MEDIUM,NONE,DOMESTIC,0
664.97,MEDIUM,NONE,INTERNATIONAL,0
7394.73,HIGH,NONE,DOMESTIC,0
132.41,LOW,NONE,DOMESTIC,0
118.54,LOW,HIGH,INTERNATIONAL,0
621.25,MEDIUM,NONE,INTERNATIONAL,0
664.75,MEDIUM,NONE,DOMESTIC,0
106.83,LOW,MEDIUM,INTERNATIONAL,0
127.66,LOW,NONE,DOMESTIC,0
456.76,LOW,NONE,DOMESTIC,0
71.98,LOW,NONE,DOMESTIC,0
126.39,LOW,NONE,INTERNATIONAL,0
248.29,LOW,NONE,INTERNATIONAL,0
843.99,MEDIUM,MEDIUM,DOMESTIC,0
97.26,LOW,NONE,DOMESTIC,0
18.29,LOW,NONE,DOMESTIC,0
16.55,LOW,NONE,DOMESTIC,0
40.18,LOW,NONE,INTERNATIONAL,1
37.37,LOW,NONE,DOMESTIC,0
178.56,LOW,LOW,INTERNATIONAL,0
44.2,LOW,NONE,DOMESTIC,0
85.19,LOW,NONE,DOMESTIC,1
77.37,LOW,NONE,DOMESTIC,0
121.38,LOW,NONE,INTERNATIONAL,0
1311.61,HIGH,NONE,DOMESTIC,0
537.68,MEDIUM,NONE,DOMESTIC,0
224.84,LOW,NONE,DOMESTIC,0
118.07,LOW,MEDIUM,INTERNATIONAL,0
122.58,LOW,LOW,INTERNATIONAL,0
342.44,LOW,NONE,INTERNATIONAL,0
484.08,LOW,NONE,DOMESTIC,0
64.61,LOW,LOW,INTERNATIONAL,0
231.11,LOW,LOW,DOMESTIC,0
14.17,LOW,NONE,DOMESTIC,0
292.79,LOW,NONE,DOMESTIC,0
615.56,MEDIUM,NONE,DOMESTIC,0
150.74,LOW,LOW,INTERNATIONAL,0
2555.34,HIGH,MEDIUM,INTERNATIONAL,0
66.95,LOW,NONE,DOMESTIC,0
295.06,LOW,NONE,DOMESTIC,0
209.61,LOW,NONE,INTERNATIONAL,0
192.14,LOW,LOW,INTERNATIONAL,0
188.54,LOW,NONE,INTERNATIONAL,0
254.22,LOW,NONE,DOMESTIC,0
691.16,MEDIUM,NONE,DOMESTIC,0
1413.14,HIGH,MEDIUM,INTERNATIONAL,0
219.33,LOW,NONE,INTERNATIONAL,0
661.36,MEDIUM,NONE,INTERNATIONAL,0
85.31,LOW,NONE,DOMESTIC,0
618.73,MEDIUM,NONE,DOMESTIC,0
78.64,LOW,NONE,DOMESTIC,0
959.12,MEDIUM,LOW,INTERNATIONAL,0
4350.27,HIGH,NONE,DOMESTIC,1
186.57,LOW,NONE,DOMESTIC,0
11.4,LOW,NONE,INTERNATIONAL,1
104.98,LOW,HIGH,INTERNATIONAL,0
1160.56,HIGH,NONE,DOMESTIC,0
464.18,LOW,LOW,INTERNATIONAL,0
307.86,LOW,NONE,DOMESTIC,0
858.62,MEDIUM,NONE,DOMESTIC,0
423.11,LOW,NONE,DOMESTIC,1
1138.6,HIGH,NONE,DOMESTIC,0
761.16,MEDIUM,NONE,INTERNATIONAL,0
1716.29,HIGH,NONE,INTERNATIONAL,1
357.1,LOW,NONE,DOMESTIC,0
746.75,MEDIUM,LOW,INTERNATIONAL,0
145.33,LOW,NONE,DOMESTIC,0
97.68,LOW,NONE,DOMESTIC,0
2203.42,HIGH,HIGH,INTERNATIONAL,1
294.57,LOW,NONE,DOMESTIC,0
652.11,MEDIUM,NONE,DOMESTIC,1
260.0,LOW,NONE,DOMESTIC,0
99.67,LOW,NONE,DOMESTIC,0
223.29,LOW,LOW,INTERNATIONAL,0
1528.77,HIGH,NONE,DOMESTIC,1
465.54,LOW,NONE,DOMESTIC,0
21.83,LOW,NONE,DOMESTIC,0
164.52,LOW,NONE,INTERNATIONAL,1
2439.93,HIGH,NONE,DOMESTIC,0
164.84,LOW,NONE,DOMESTIC,0
19.36,LOW,NONE,DOMESTIC,0
2833.43,HIGH,NONE,DOMESTIC,0
552.72,MEDIUM,NONE,DOMESTIC,0
200.16,LOW,NONE,DOMESTIC,0
133.25,LOW,NONE,DOMESTIC,0
948.42,MEDIUM,NONE,DOMESTIC,0
105.84,LOW,NONE,INTERNATIONAL,0
1036.67,HIGH,NONE,DOMESTIC,0
457.42,LOW,NONE,DOMESTIC,0
306.11,LOW,NONE,DOMESTIC,0
267.76,LOW,NONE,DOMESTIC,0
173.72,LOW,NONE,INTERNATIONAL,0
902.57,MEDIUM,NONE,INTERNATIONAL,0
68.4,LOW,LOW,INTERNATIONAL,0
24.63,LOW,LOW,DOMESTIC,0
504.27,MEDIUM,NONE,DOMESTIC,0
515.84,MEDIUM,LOW,DOMESTIC,0
420.71,LOW,NONE,INTERNATIONAL,0
381.48,LOW,NONE,DOMESTIC,0
142.72,LOW,LOW,INTERNATIONAL,0
636.97,MEDIUM,NONE,DOMESTIC,0
206.88,LOW,NONE,DOMESTIC,0
113.98,LOW,NONE,INTERNATIONAL,0
144.4,LOW,NONE,DOMESTIC,0
3366.04,HIGH,NONE,DOMESTIC,0
21.15,LOW,NONE,DOMESTIC,0
431.96,LOW,NONE,INTERNATIONAL,0
22.8,LOW,NONE,DOMESTIC,0
190.09,LOW,NONE,INTERNATIONAL,0
122.51,LOW,NONE,DOMESTIC,0
13.18,LOW,NONE,DOMESTIC,0
371.98,LOW,NONE,DOMESTIC,0
131.71,LOW,NONE,DOMESTIC,0
12.93,LOW,NONE,INTERNATIONAL,0
683.38,MEDIUM,NONE,INTERNATIONAL,0
1526.73,HIGH,NONE,INTERNATIONAL,0
1644.67,HIGH,HIGH,INTERNATIONAL,0
357.17,LOW,NONE,DOMESTIC,0
234.11,LOW,NONE,DOMESTIC,0
1321.65,HIGH,NONE,INTERNATIONAL,1
2132.06,HIGH,NONE,DOMESTIC,0
1016.32,HIGH,NONE,INTERNATIONAL,0
61.72,LOW,NONE,DOMESTIC,0
288.72,LOW,NONE,DOMESTIC,0
398.21,LOW,NONE,DOMESTIC,0
19.12,LOW,NONE,DOMESTIC,0
414.58,LOW,NONE,DOMESTIC,0
4732.3,HIGH,NONE,DOMESTIC,0
521.93,MEDIUM,NONE,DOMESTIC,1
1607.98,HIGH,NONE,DOMESTIC,0
281.62,LOW,NONE,DOMESTIC,0
199.29,LOW,NONE,DOMESTIC,0
368.1,LOW,NONE,DOMESTIC,0
73.13,LOW,LOW,INTERNATIONAL,0
59.89,LOW,NONE,DOMESTIC,0
1215.78,HIGH,NONE,DOMESTIC,0
1402.89,HIGH,NONE,DOMESTIC,0
57.72,LOW,NONE,DOMESTIC,1
812.75,MEDIUM,NONE,DOMESTIC,0
195.63,LOW,NONE,DOMESTIC,0
348.06,LOW,NONE,DOMESTIC,0
409.49,LOW,NONE,DOMESTIC,0
842.19,MEDIUM,NONE,DOMESTIC,0
245.99,LOW,NONE,DOMESTIC,0
1476.38,HIGH,NONE,DOMESTIC,0
334.06,LOW,NONE,DOMESTIC,0
510.95,MEDIUM,NONE,DOMESTIC,1
71.43,LOW,NONE,INTERNATIONAL,0
4055.45,HIGH,NONE,DOMESTIC,1
414.84,LOW,NONE,DOMESTIC,0
576.04,MEDIUM,NONE,DOMESTIC,0
25.09,LOW,NONE,DOMESTIC,0
72.46,LOW,NONE,DOMESTIC,0
1170.01,HIGH,LOW,INTERNATIONAL,0
324.06,LOW,NONE,INTERNATIONAL,0
16.61,LOW,NONE,DOMESTIC,0
893.65,MEDIUM,NONE,DOMESTIC,0
105.59,LOW,NONE,INTERNATIONAL,0
1478.68,HIGH,NONE,DOMESTIC,0
195.4,LOW,MEDIUM,DOMESTIC,0
290.03,LOW,NONE,INTERNATIONAL,0
1080.54,HIGH,NONE,DOMESTIC,0
65.5,LOW,NONE,DOMESTIC,0
57.59,LOW,NONE,DOMESTIC,0
168.74,LOW,NONE,DOMESTIC,1
672.04,MEDIUM,NONE,DOMESTIC,0
36.49,LOW,NONE,DOMESTIC,0
23.15,LOW,NONE,DOMESTIC,0
668.91,MEDIUM,NONE,DOMESTIC,0
97.48,LOW,NONE,DOMESTIC,0
129.56,LOW,LOW,INTERNATIONAL,1
17.94,LOW,HIGH,DOMESTIC,1
87.97,LOW,NONE,INTERNATIONAL,0
217.76,LOW,LOW,DOMESTIC,0
772.5,MEDIUM,NONE,DOMESTIC,0
77.67,LOW,NONE,DOMESTIC,0
2061.29,HIGH,NONE,DOMESTIC,0
87.31,LOW,NONE,DOMESTIC,0
87.48,LOW,NONE,INTERNATIONAL,0
1752.96,HIGH,NONE,INTERNATIONAL,1
292.69,LOW,MEDIUM,INTERNATIONAL,0
104.42,LOW,NONE,DOMESTIC,0
178.43,LOW,NONE,DOMESTIC,0
1366.87,HIGH,NONE,DOMESTIC,0
1592.41,HIGH,NONE,DOMESTIC,0
73.04,LOW,NONE,INTERNATIONAL,0
207.75,LOW,MEDIUM,INTERNATIONAL,0
248.47,LOW,NONE,DOMESTIC,0
58.1,LOW,NONE,INTERNATIONAL,1
204.07,LOW,NONE,INTERNATIONAL,0
221.59,LOW,NONE,DOMESTIC,0
1025.47,HIGH,LOW,INTERNATIONAL,1
1122.88,HIGH,NONE,DOMESTIC,0
141.06,LOW,NONE,DOMESTIC,0
164.81,LOW,NONE,DOMESTIC,0
539.38,MEDIUM,NONE,DOMESTIC,0
99.85,LOW,NONE,DOMESTIC,0
487.01,LOW,NONE,INTERNATIONAL,0
195.38,LOW,NONE,DOMESTIC,0
59.44,LOW,NONE,DOMESTIC,0
60.45,LOW,NONE,DOMESTIC,0
1551.78,HIGH,NONE,DOMESTIC,0
178.12,LOW,NONE,INTERNATIONAL,0
2014.46,HIGH,NONE,DOMESTIC,0
109.97,LOW,NONE,INTERNATIONAL,0
325.95,LOW,NONE,DOMESTIC,0
5562.16,HIGH,NONE,DOMESTIC,1
52.78,LOW,NONE,DOMESTIC,0
16.97,LOW,NONE,DOMESTIC,0
1249.53,HIGH,NONE,INTERNATIONAL,0
72.06,LOW,NONE,DOMESTIC,0
213.94,LOW,NONE,DOMESTIC,0
99.75,LOW,NONE,DOMESTIC,0
315.97,LOW,NONE,INTERNATIONAL,0
60.97,LOW,NONE,DOMESTIC,0
172.55,LOW,NONE,DOMESTIC,0
403.78,LOW,NONE,INTERNATIONAL,0
56.4,LOW,NONE,DOMESTIC,0
85.5,LOW,NONE,DOMESTIC,0
137.64,LOW,NONE,DOMESTIC,1
31.97,LOW,NONE,DOMESTIC,0
124.36,LOW,NONE,INTERNATIONAL,0
258.27,LOW,NONE,DOMESTIC,0
128.28,LOW,LOW,INTERNATIONAL,0
152.52,LOW,NONE,DOMESTIC,0
214.17,LOW,NONE,DOMESTIC,0
90.77,LOW,NONE,DOMESTIC,0
559.23,MEDIUM,NONE,DOMESTIC,0
1528.74,HIGH,NONE,DOMESTIC,0
117.53,LOW,NONE,DOMESTIC,0
423.54,LOW,NONE,DOMESTIC,0
159.2,LOW,NONE,INTERNATIONAL,0
360.34,LOW,NONE,DOMESTIC,0
1821.53,HIGH,NONE,INTERNATIONAL,0
437.17,LOW,NONE,DOMESTIC,0
20.08,LOW,NONE,DOMESTIC,0
406.07,LOW,NONE,DOMESTIC,0
1162.11,HIGH,NONE,INTERNATIONAL,1
163.12,LOW,NONE,DOMESTIC,0
843.65,MEDIUM,NONE,DOMESTIC,0
86.66,LOW,NONE,DOMESTIC,0
29.61,LOW,NONE,DOMESTIC,1
266.19,LOW,HIGH,INTERNATIONAL,0
20.54,LOW,NONE,DOMESTIC,0
159.16,LOW,HIGH,INTERNATIONAL,0
1249.96,HIGH,NONE,DOMESTIC,0
16.7,LOW,NONE,DOMESTIC,0
39.11,LOW,NONE,DOMESTIC,0
54.62,LOW,NONE,DOMESTIC,0
201.98,LOW,NONE,DOMESTIC,0
134.28,LOW,NONE,DOMESTIC,0
1454.56,HIGH,NONE,DOMESTIC,0
797.91,MEDIUM,LOW,DOMESTIC,0
429.34,LOW,NONE,DOMESTIC,0
267.8,LOW,NONE,INTERNATIONAL,0
374.09,LOW,NONE,DOMESTIC,0
68.71,LOW,NONE,DOMESTIC,0
699.85,MEDIUM,NONE,DOMESTIC,0
49.03,LOW,NONE,DOMESTIC,0
679.52,MEDIUM,NONE,DOMESTIC,0
1091.08,HIGH,NONE,INTERNATIONAL,0
292.45,LOW,NONE,DOMESTIC,0
173.42,LOW,MEDIUM,INTERNATIONAL,0
377.68,LOW,NONE,DOMESTIC,0
5.0,LOW,LOW,INTERNATIONAL,0
330.85,LOW,NONE,DOMESTIC,0
188.78,LOW,NONE,INTERNATIONAL,0
205.47,LOW,NONE,DOMESTIC,0
571.03,MEDIUM,NONE,DOMESTIC,0
198.88,LOW,NONE,DOMESTIC,0
47.2,LOW,NONE,DOMESTIC,0
181.77,LOW,NONE,DOMESTIC,0
241.01,LOW,NONE,DOMESTIC,0
256.93,LOW,NONE,DOMESTIC,0
273.75,LOW,NONE,INTERNATIONAL,0
894.96,MEDIUM,HIGH,DOMESTIC,0
50.78,LOW,NONE,INTERNATIONAL,0
278.89,LOW,NONE,DOMESTIC,0
1255.18,HIGH,NONE,DOMESTIC,0
21.16,LOW,NONE,DOMESTIC,0
280.38,LOW,NONE,DOMESTIC,0
99.82,LOW,NONE,DOMESTIC,0
133.38,LOW,NONE,DOMESTIC,0
64.85,LOW,NONE,DOMESTIC,0
174.99,LOW,NONE,DOMESTIC,0
2642.08,HIGH,NONE,DOMESTIC,0
39.91,LOW,NONE,DOMESTIC,0
45.36,LOW,HIGH,INTERNATIONAL,1
37.94,LOW,NONE,DOMESTIC,0
2265.71,HIGH,NONE,DOMESTIC,0
117.86,LOW,NONE,DOMESTIC,0
212.52,LOW,NONE,INTERNATIONAL,0
127.72,LOW,NONE,DOMESTIC,0
61.48,LOW,NONE,DOMESTIC,0
160.16,LOW,LOW,INTERNATIONAL,0
6076.94,HIGH,NONE,INTERNATIONAL,0
1440.76,HIGH,NONE,DOMESTIC,0
69.56,LOW,NONE,DOMESTIC,0
527.34,MEDIUM,NONE,DOMESTIC,0
71.6,LOW,NONE,DOMESTIC,0
20.0,LOW,NONE,INTERNATIONAL,0
871.28,MEDIUM,NONE,DOMESTIC,0
1053.37,HIGH,NONE,DOMESTIC,0
903.07,MEDIUM,NONE,DOMESTIC,0
116.67,LOW,NONE,DOMESTIC,0
175.65,LOW,NONE,DOMESTIC,0
605.35,MEDIUM,NONE,DOMESTIC,0
373.21,LOW,NONE,DOMESTIC,0
129.31,LOW,NONE,DOMESTIC,0
24.73,LOW,NONE,DOMESTIC,0
256.56,LOW,NONE,DOMESTIC,0
944.16,MEDIUM,NONE,DOMESTIC,0
43.68,LOW,NONE,DOMESTIC,0
521.11,MEDIUM,NONE,INTERNATIONAL,1
344.2,LOW,NONE,INTERNATIONAL,0
605.67,MEDIUM,NONE,INTERNATIONAL,0
713.94,MEDIUM,NONE,DOMESTIC,0
86.15,LOW,NONE,DOMESTIC,0
24.8,LOW,NONE,DOMESTIC,0
107.06,LOW,NONE,DOMESTIC,0
730.66,MEDIUM,NONE,DOMESTIC,0
105.84,LOW,NONE,DOMESTIC,0
86.2,LOW,NONE,DOMESTIC,0
18.82,LOW,NONE,DOMESTIC,0
2344.21,HIGH,NONE,DOMESTIC,0
670.71,MEDIUM,NONE,DOMESTIC,0
622.03,MEDIUM,NONE,DOMESTIC,0
812.45,MEDIUM,MEDIUM,INTERNATIONAL,0
479.23,LOW,NONE,DOMESTIC,1
158.19,LOW,NONE,DOMESTIC,0
176.36,LOW,NONE,DOMESTIC,0
123.52,LOW,NONE,DOMESTIC,0
7711.96,HIGH,NONE,DOMESTIC,1
465.96,LOW,NONE,DOMESTIC,0
117.62,LOW,LOW,INTERNATIONAL,0
412.42,LOW,NONE,DOMESTIC,0
56.2,LOW,NONE,DOMESTIC,0
1676.92,HIGH,NONE,DOMESTIC,0
90.12,LOW,LOW,INTERNATIONAL,1
432.72,LOW,LOW,DOMESTIC,0
927.69,MEDIUM,NONE,INTERNATIONAL,0
369.84,LOW,NONE,DOMESTIC,0
249.93,LOW,NONE,DOMESTIC,0
223.23,LOW,LOW,INTERNATIONAL,0
203.86,LOW,NONE,DOMESTIC,0
101.0,LOW,NONE,DOMESTIC,0
119.92,LOW,NONE,INTERNATIONAL,0
1621.45,HIGH,NONE,DOMESTIC,0
190.02,LOW,NONE,DOMESTIC,0
76.16,LOW,HIGH,INTERNATIONAL,1
109.58,LOW,NONE,INTERNATIONAL,0
971.78,MEDIUM,HIGH,INTERNATIONAL,1
547.68,MEDIUM,NONE,INTERNATIONAL,0
468.75,LOW,NONE,DOMESTIC,0
155.4,LOW,NONE,INTERNATIONAL,0
477.07,LOW,NONE,DOMESTIC,0
92.28,LOW,NONE,DOMESTIC,0
154.96,LOW,NONE,DOMESTIC,0
814.74,MEDIUM,NONE,INTERNATIONAL,1
716.16,MEDIUM,NONE,DOMESTIC,0
58.44,LOW,HIGH,INTERNATIONAL,1
69.32,LOW,NONE,DOMESTIC,0
254.77,LOW,NONE,DOMESTIC,0
2261.78,HIGH,NONE,DOMESTIC,1
16.57,LOW,NONE,DOMESTIC,0
320.34,LOW,NONE,DOMESTIC,0
34.33,LOW,NONE,DOMESTIC,0
93.44,LOW,NONE,DOMESTIC,0
134.51,LOW,NONE,DOMESTIC,0
124.7,LOW,NONE,DOMESTIC,1
107.02,LOW,HIGH,DOMESTIC,0
222.15,LOW,NONE,DOMESTIC,0
106.81,LOW,NONE,DOMESTIC,0
30.55,LOW,NONE,DOMESTIC,0
630.46,MEDIUM,NONE,DOMESTIC,0
607.9,MEDIUM,NONE,DOMESTIC,0
686.71,MEDIUM,NONE,DOMESTIC,0
27.48,LOW,NONE,DOMESTIC,0
329.37,LOW,NONE,DOMESTIC,0
547.96,MEDIUM,NONE,DOMESTIC,0
54.68,LOW,NONE,DOMESTIC,0
222.74,LOW,NONE,DOMESTIC,0
188.04,LOW,NONE,INTERNATIONAL,0
2645.28,HIGH,NONE,DOMESTIC,0
2956.31,HIGH,NONE,DOMESTIC,0
23.26,LOW,MEDIUM,INTERNATIONAL,1
6376.85,HIGH,NONE,DOMESTIC,1
63.95,LOW,NONE,DOMESTIC,0
826.78,MEDIUM,NONE,INTERNATIONAL,0
815.5,MEDIUM,NONE,DOMESTIC,0
57.37,LOW,MEDIUM,INTERNATIONAL,1
428.18,LOW,NONE,DOMESTIC,0
190.27,LOW,NONE,DOMESTIC,0
464.97,LOW,NONE,DOMESTIC,0
300.38,LOW,LOW,DOMESTIC,0
1106.2,HIGH,MEDIUM,INTERNATIONAL,1
243.57,LOW,NONE,DOMESTIC,0
175.39,LOW,NONE,DOMESTIC,0
966.15,MEDIUM,NONE,DOMESTIC,0
481.62,LOW,NONE,DOMESTIC,0
590.86,MEDIUM,NONE,DOMESTIC,0
89.7,LOW,LOW,INTERNATIONAL,0
53.65,LOW,NONE,DOMESTIC,0
102.23,LOW,NONE,INTERNATIONAL,0
95.16,LOW,NONE,DOMESTIC,0
635.87,MEDIUM,NONE,DOMESTIC,0
821.56,MEDIUM,NONE,DOMESTIC,0
178.43,LOW,NONE,DOMESTIC,0
1518.33,HIGH,NONE,DOMESTIC,0
1395.57,HIGH,NONE,DOMESTIC,0
305.58,LOW,NONE,INTERNATIONAL,0
72.54,LOW,NONE,INTERNATIONAL,0
1845.28,HIGH,NONE,INTERNATIONAL,0
202.6,LOW,NONE,INTERNATIONAL,1
260.85,LOW,NONE,INTERNATIONAL,0
139.1,LOW,NONE,DOMESTIC,0
66.18,LOW,NONE,DOMESTIC,1
30.29,LOW,NONE,INTERNATIONAL,0
516.98,MEDIUM,LOW,INTERNATIONAL,1
76.4,LOW,NONE,INTERNATIONAL,0
13684.17,HIGH,NONE,INTERNATIONAL,0
50.78,LOW,NONE,DOMESTIC,0
40.29,LOW,MEDIUM,INTERNATIONAL,0
438.04,LOW,NONE,INTERNATIONAL,0
1734.03,HIGH,NONE,DOMESTIC,0
240.04,LOW,NONE,INTERNATIONAL,0
476.35,LOW,NONE,DOMESTIC,0
18.26,LOW,NONE,INTERNATIONAL,0
88.15,LOW,NONE,DOMESTIC,0
51.64,LOW,NONE,INTERNATIONAL,0
17.04,LOW,NONE,DOMESTIC,0
257.64,LOW,NONE,DOMESTIC,0
10.65,LOW,NONE,DOMESTIC,0
36.92,LOW,NONE,DOMESTIC,0
106.53,LOW,NONE,DOMESTIC,0
71.62,LOW,NONE,INTERNATIONAL,0
375.7,LOW,NONE,DOMESTIC,0
332.34,LOW,LOW,INTERNATIONAL,0
735.28,MEDIUM,NONE,DOMESTIC,1
607.5,MEDIUM,NONE,DOMESTIC,0
1026.31,HIGH,NONE,INTERNATIONAL,1
219.43,LOW,NONE,DOMESTIC,0
331.39,LOW,NONE,DOMESTIC,0
438.86,LOW,NONE,INTERNATIONAL,0
266.36,LOW,LOW,INTERNATIONAL,0
128.69,LOW,NONE,DOMESTIC,0
140.45,LOW,NONE,INTERNATIONAL,0
72.96,LOW,NONE,DOMESTIC,0
388.7,LOW,MEDIUM,DOMESTIC,0
193.78,LOW,NONE,DOMESTIC,0
89.87,LOW,NONE,DOMESTIC,0
89.98,LOW,NONE,DOMESTIC,0
42.93,LOW,NONE,INTERNATIONAL,0
824.74,MEDIUM,NONE,DOMESTIC,0
244.63,LOW,NONE,DOMESTIC,0
68.64,LOW,NONE,DOMESTIC,0
655.35,MEDIUM,NONE,DOMESTIC,0
103.24,LOW,NONE,DOMESTIC,0
32.95,LOW,NONE,INTERNATIONAL,0
873.3,MEDIUM,NONE,DOMESTIC,0
106.54,LOW,NONE,DOMESTIC,0
126.67,LOW,NONE,DOMESTIC,0
232.58,LOW,NONE,DOMESTIC,0
1028.77,HIGH,NONE,INTERNATIONAL,0
226.03,LOW,NONE,INTERNATIONAL,0
43.59,LOW,NONE,DOMESTIC,0
458.45,LOW,NONE,DOMESTIC,0
114.31,LOW,NONE,DOMESTIC,1
2813.89,HIGH,NONE,DOMESTIC,0
219.67,LOW,NONE,DOMESTIC,0
10.77,LOW,NONE,DOMESTIC,0
356.41,LOW,NONE,INTERNATIONAL,0
3037.64,HIGH,NONE,DOMESTIC,0
1846.63,HIGH,NONE,DOMESTIC,0
2605.59,HIGH,NONE,DOMESTIC,0
55.53,LOW,HIGH,INTERNATIONAL,0
753.73,MEDIUM,MEDIUM,DOMESTIC,0
83.01,LOW,NONE,DOMESTIC,0
297.8,LOW,NONE,INTERNATIONAL,0
39.45,LOW,NONE,DOMESTIC,0
92.17,LOW,HIGH,INTERNATIONAL,1
88.3,LOW,NONE,DOMESTIC,0
740.02,MEDIUM,NONE,DOMESTIC,0
648.46,MEDIUM,NONE,INTERNATIONAL,0
319.68,LOW,MEDIUM,DOMESTIC,0
35.54,LOW,NONE,DOMESTIC,0
144.45,LOW,NONE,DOMESTIC,0
80.35,LOW,MEDIUM,INTERNATIONAL,0
711.72,MEDIUM,NONE,INTERNATIONAL,1
1079.42,HIGH,NONE,DOMESTIC,0
915.75,MEDIUM,NONE,INTERNATIONAL,0
79.37,LOW,NONE,DOMESTIC,0
5.45,LOW,NONE,DOMESTIC,0
20.25,LOW,NONE,DOMESTIC,0
1499.41,HIGH,NONE,DOMESTIC,0
127.99,LOW,NONE,INTERNATIONAL,0
79.85,LOW,NONE,DOMESTIC,0
2020.74,HIGH,LOW,DOMESTIC,0
1213.9,HIGH,NONE,DOMESTIC,0
227.38,LOW,HIGH,INTERNATIONAL,0
148.05,LOW,NONE,INTERNATIONAL,0
184.07,LOW,NONE,DOMESTIC,0
298.96,LOW,NONE,DOMESTIC,0
1907.77,HIGH,NONE,DOMESTIC,0
389.15,LOW,NONE,DOMESTIC,0
586.26,MEDIUM,NONE,INTERNATIONAL,0
1066.5,HIGH,NONE,DOMESTIC,0
45.36,LOW,NONE,DOMESTIC,0
609.53,MEDIUM,NONE,DOMESTIC,0
147.81,LOW,NONE,DOMESTIC,0
7.37,LOW,NONE,INTERNATIONAL,0
12.44,LOW,NONE,DOMESTIC,0
55.65,LOW,NONE,DOMESTIC,0
450.69,LOW,NONE,DOMESTIC,0
256.53,LOW,LOW,INTERNATIONAL,0
282.17,LOW,HIGH,INTERNATIONAL,1
3063.77,HIGH,NONE,DOMESTIC,1
39.66,LOW,NONE,DOMESTIC,0
212.0,LOW,NONE,DOMESTIC,0
331.83,LOW,NONE,DOMESTIC,0
81.42,LOW,NONE,DOMESTIC,0
228.58,LOW,LOW,INTERNATIONAL,0
25.37,LOW,NONE,INTERNATIONAL,0
1475.87,HIGH,NONE,DOMESTIC,1
87.66,LOW,NONE,DOMESTIC,0
3415.29,HIGH,NONE,DOMESTIC,0
210.56,LOW,NONE,DOMESTIC,0
881.39,MEDIUM,NONE,DOMESTIC,0
204.73,LOW,NONE,DOMESTIC,0
211.06,LOW,LOW,INTERNATIONAL,0
100.0,LOW,NONE,DOMESTIC,0
258.38,LOW,NONE,INTERNATIONAL,0
337.96,LOW,NONE,DOMESTIC,0
76.32,LOW,NONE,DOMESTIC,0
185.83,LOW,NONE,DOMESTIC,0
96.54,LOW,NONE,INTERNATIONAL,0
4905.8,HIGH,NONE,DOMESTIC,0
194.9,LOW,NONE,DOMESTIC,0
1771.69,HIGH,NONE,INTERNATIONAL,0
168.94,LOW,LOW,INTERNATIONAL,0
312.21,LOW,NONE,DOMESTIC,0
36.96,LOW,NONE,DOMESTIC,0
120.31,LOW,NONE,DOMESTIC,0
292.32,LOW,NONE,INTERNATIONAL,0
1871.94,HIGH,NONE,DOMESTIC,0
